entry_date,branch_name,time
1770191064,brendt,746.17346310616
1770977050,pr-2,612.99465799332
1770978654,pr-2,3.7460691928864
1770978721,pr-2,3.9822170734406
1771015400,pr-3,1.148736000061
1771053793,pr-3,1.1182940006256
1771840445,pr-3,129.14483785629
1771917633,pr-3,53.218909025192
